project,module,commit,path_test,test_name,path_src,class_name,mutation,no_mutations,line_coverage,AssertionRoulette,EagerTest,LazyTest,MysteryGuest,SensitiveEquality,ResourceOptimism,ForTestersOnly,IndirectTesting,LOC_prod,HALSTEAD_prod,RFC_prod,CBO_prod,MPC_prod,IFC_prod,DAC_prod,DAC2_prod,LCOM1_prod,LCOM2_prod,LCOM3_prod,LCOM4_prod,CONNECTIVITY_prod,LCOM5_prod,COH_prod,TCC_prod,LCC_prod,ICH_prod,WCM_prod,NOA_prod,NOPA_prod,NOP_prod,McCABE_prod,LOC_test,HALSTEAD_test,RFC_test,CBO_test,MPC_test,IFC_test,DAC_test,DAC2_test,LCOM1_test,LCOM2_test,LCOM3_test,LCOM4_test,CONNECTIVITY_test,LCOM5_test,COH_test,TCC_test,LCC_test,ICH_test,WCM_test,NOA_test,NOPA_test,NOP_test,McCABE_test,csm_CDSBP,csm_CC,csm_FD,csm_Blob,csm_SC,csm_MC,csm_LM,csm_FE,prod_readability,test_readability
commons-text,,cb85bed468e99d34b88d0c81fe20eb3b1615660e,/home/dorma10/mutation-analysis/projects/commons-text/src/test/java/org/apache/commons/text/translate/OctalUnescaperTest.java,org.apache.commons.text.translate.OctalUnescaperTest,/home/dorma10/mutation-analysis/projects/commons-text/src/main/java/org/apache/commons/text/translate/OctalUnescaper.java,org.apache.commons.text.translate.OctalUnescaper,0.9032258064516128,31.0,1.0,False,False,False,False,False,False,False,False,79,816.3041829450801,11,2,8,8,0,0,3,3,0,2,0.0,0,0.0,0,0,0.0,3,0,0,0,13,83,384.36926425826823,5,2,4,4,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,1,False,False,False,False,False,False,False,False,0.7554726699988047,0.21922567486763
commons-text,,cb85bed468e99d34b88d0c81fe20eb3b1615660e,/home/dorma10/mutation-analysis/projects/commons-text/src/test/java/org/apache/commons/text/translate/JavaUnicodeEscaperTest.java,org.apache.commons.text.translate.JavaUnicodeEscaperTest,/home/dorma10/mutation-analysis/projects/commons-text/src/main/java/org/apache/commons/text/translate/JavaUnicodeEscaper.java,org.apache.commons.text.translate.JavaUnicodeEscaper,1.0,5.0,1.0,False,True,False,False,False,False,False,False,113,747.9920350858987,10,0,4,4,0,0,15,15,0,2,-0.3,0,0.0,0,0,0.0,6,0,0,0,18,67,224.56946640504316,24,2,20,20,0,0,6,6,0,0,-1.0,0,0.0,0,0,0.0,4,0,0,0,4,False,False,False,False,False,False,False,False,0.922657549381256,0.8259664922952652
commons-text,,cb85bed468e99d34b88d0c81fe20eb3b1615660e,/home/dorma10/mutation-analysis/projects/commons-text/src/test/java/org/apache/commons/text/translate/AggregateTranslatorTest.java,org.apache.commons.text.translate.AggregateTranslatorTest,/home/dorma10/mutation-analysis/projects/commons-text/src/main/java/org/apache/commons/text/translate/AggregateTranslator.java,org.apache.commons.text.translate.AggregateTranslator,1.0,5.0,1.0,True,False,False,False,True,False,False,False,68,506.863726969774,4,4,2,2,1,1,0,0,1,1,0.0,0,1.0,0,0,0.0,2,1,0,1,8,66,311.0918520972761,15,6,12,12,0,0,3,3,0,0,-2.0,0,0.0,0,0,0.0,3,0,0,0,4,False,False,False,False,False,False,False,False,0.859644889831543,0.41200776149829227
commons-text,,cb85bed468e99d34b88d0c81fe20eb3b1615660e,/home/dorma10/mutation-analysis/projects/commons-text/src/test/java/org/apache/commons/text/translate/SinglePassTranslatorTest.java,org.apache.commons.text.translate.SinglePassTranslatorTest,/home/dorma10/mutation-analysis/projects/commons-text/src/main/java/org/apache/commons/text/translate/SinglePassTranslator.java,org.apache.commons.text.translate.SinglePassTranslator,0.4,5.0,1.0,True,False,False,False,False,False,False,False,58,605.7054816107637,11,2,8,8,0,0,3,3,0,2,0.0,0,0.0,0,0,0.0,3,0,0,0,9,66,215.80200258254058,12,7,7,7,2,2,7,4,3,3,-0.16666666666666666,3,0.4,0,0,0.0,5,2,0,2,9,False,False,False,False,False,False,False,False,0.7699981133143107,0.6482815086841583
commons-text,,cb85bed468e99d34b88d0c81fe20eb3b1615660e,/home/dorma10/mutation-analysis/projects/commons-text/src/test/java/org/apache/commons/text/translate/NumericEntityUnescaperTest.java,org.apache.commons.text.translate.NumericEntityUnescaperTest,/home/dorma10/mutation-analysis/projects/commons-text/src/main/java/org/apache/commons/text/translate/NumericEntityUnescaper.java,org.apache.commons.text.translate.NumericEntityUnescaper,0.8301886792452831,53.0,0.951219512195122,False,False,False,False,False,False,False,False,154,1350.696341368557,14,4,11,11,2,2,0,0,3,3,1.0,1,0.8333333333333334,0,0,0.0,3,2,1,1,15,98,460.3699611544332,24,3,19,19,0,0,10,10,0,0,-0.6666666666666666,0,0.0,0,0,0.0,5,0,0,0,6,False,False,False,False,False,False,False,False,0.7695930798848472,0.6040598154067993
commons-text,,cb85bed468e99d34b88d0c81fe20eb3b1615660e,/home/dorma10/mutation-analysis/projects/commons-text/src/test/java/org/apache/commons/text/translate/UnicodeUnescaperTest.java,org.apache.commons.text.translate.UnicodeUnescaperTest,/home/dorma10/mutation-analysis/projects/commons-text/src/main/java/org/apache/commons/text/translate/UnicodeUnescaper.java,org.apache.commons.text.translate.UnicodeUnescaper,0.7586206896551724,29.0,0.8888888888888888,True,False,False,False,False,False,False,False,65,609.7726997155171,7,2,6,6,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,7,55,200.52788104681892,12,3,9,9,0,0,3,3,0,0,-2.0,0,0.0,0,0,0.0,3,0,0,0,3,False,False,False,False,False,False,False,False,0.2336947470903397,0.7444738348325094
commons-text,,cb85bed468e99d34b88d0c81fe20eb3b1615660e,/home/dorma10/mutation-analysis/projects/commons-text/src/test/java/org/apache/commons/text/lookup/FileStringLookupTest.java,org.apache.commons.text.lookup.FileStringLookupTest,/home/dorma10/mutation-analysis/projects/commons-text/src/main/java/org/apache/commons/text/lookup/FileStringLookup.java,org.apache.commons.text.lookup.FileStringLookup,1.0,5.0,1.0,True,False,False,False,True,False,False,False,92,672.3761954656442,8,4,6,6,1,1,1,1,0,0,-2.0,2,0.0,0,0,0.0,2,1,0,0,8,73,154.10838276721068,18,6,12,12,0,0,15,15,0,0,-0.5,0,0.0,0,0,0.0,6,0,0,0,7,False,False,False,False,False,False,False,False,0.7893368303775787,0.6613841652870178
commons-text,,cb85bed468e99d34b88d0c81fe20eb3b1615660e,/home/dorma10/mutation-analysis/projects/commons-text/src/test/java/org/apache/commons/text/lookup/ConstantStringLookupTest.java,org.apache.commons.text.lookup.ConstantStringLookupTest,/home/dorma10/mutation-analysis/projects/commons-text/src/main/java/org/apache/commons/text/lookup/ConstantStringLookup.java,org.apache.commons.text.lookup.ConstantStringLookup,0.8125,16.0,0.9629629629629628,False,False,False,False,False,False,False,False,152,1731.2961638275747,15,4,11,11,2,2,5,4,1,3,0.0,1,0.25,0,0,0.0,4,3,0,2,14,141,980.0006117156917,34,5,23,23,3,2,27,0,28,32,0.4888888888888889,4,0.30303030303030304,0,0,0.0,11,3,1,2,24,False,False,False,False,False,False,False,False,0.8123774379491806,0.8965844837102023
commons-text,,cb85bed468e99d34b88d0c81fe20eb3b1615660e,/home/dorma10/mutation-analysis/projects/commons-text/src/test/java/org/apache/commons/text/lookup/InterpolatorStringLookupTest.java,org.apache.commons.text.lookup.InterpolatorStringLookupTest,/home/dorma10/mutation-analysis/projects/commons-text/src/main/java/org/apache/commons/text/lookup/InterpolatorStringLookup.java,org.apache.commons.text.lookup.InterpolatorStringLookup,0.8888888888888888,18.0,0.9142857142857144,True,False,False,False,True,False,False,False,154,1397.4542137410085,22,4,14,14,4,4,18,8,10,12,0.2380952380952381,2,0.34375,0,0,0.0,8,4,0,3,17,126,512.8225730674359,35,12,25,25,3,1,39,33,6,9,0.0,3,0.3,0,0,0.0,10,3,0,3,14,False,False,False,False,False,False,False,False,0.7316744029521942,0.6622427880764008
commons-text,,cb85bed468e99d34b88d0c81fe20eb3b1615660e,/home/dorma10/mutation-analysis/projects/commons-text/src/test/java/org/apache/commons/text/lookup/UrlEncoderStringLookupTest.java,org.apache.commons.text.lookup.UrlEncoderStringLookupTest,/home/dorma10/mutation-analysis/projects/commons-text/src/main/java/org/apache/commons/text/lookup/UrlEncoderStringLookup.java,org.apache.commons.text.lookup.UrlEncoderStringLookup,1.0,4.0,1.0,True,False,False,False,True,False,False,False,62,351.6716364592393,7,3,4,4,0,0,3,3,0,1,-1.0,3,0.0,0,0,0.0,3,1,0,0,10,63,151.11208397377086,17,7,13,13,1,1,5,4,1,1,-0.6666666666666666,2,0.5,0,0,0.0,4,1,0,1,5,False,False,False,False,False,False,False,False,0.8290564020474752,0.6471254080533981
