class,LOC,HALSTEAD,RFC,CBO,MPC,IFC,DAC,DAC2,LCOM1,LCOM2,LCOM3,LCOM4,CONNECTIVITY,LCOM5,COH,TCC,LCC,ICH,WCM,NOA,NOPA,NOP,McCABE
org.apache.commons.validator.routines.UrlValidatorTest,719,4515.793551367247,149,8,111,111,13,5,675,647,28,30,-0.010510510510510511,3,0.03441295546558704,0,0,0.0,38,13,0,3,59
org.apache.commons.validator.routines.CalendarValidatorTest,279,2079.1484297854877,49,6,41,41,4,3,25,22,3,3,-0.19047619047619047,2,0.1875,0,0,0.0,8,4,0,4,17
org.apache.commons.validator.routines.DateValidatorTest,185,1317.820508693017,32,4,27,27,1,1,9,8,1,1,-0.5,3,0.4,0,0,0.0,5,1,0,1,10
org.apache.commons.validator.routines.BigDecimalValidatorTest,144,891.7178892452508,16,2,12,12,0,0,6,6,0,0,-1.0,0,0.0,0,0,0.0,4,0,0,0,5
org.apache.commons.validator.routines.AbstractCalendarValidatorTest,261,1547.649192054258,48,9,37,37,10,4,34,13,21,22,0.26666666666666666,1,0.11818181818181818,0,0,0.0,11,10,0,0,27
org.apache.commons.validator.routines.EmailValidatorTest,601,4114.405291542457,98,7,71,71,4,3,120,0,231,231,0.6307692307692307,7,0.21296296296296297,0,0,0.0,27,4,0,2,36
org.apache.commons.validator.routines.DomainValidatorTest,644,5190.953456604394,171,25,140,140,1,1,399,333,66,87,0.1310344827586207,19,0.3870967741935484,0,0,0.0,31,1,0,1,83
org.apache.commons.validator.routines.ShortValidatorTest,140,819.1888726427005,20,1,16,16,0,0,6,6,0,0,-1.0,0,0.0,0,0,0.0,4,0,0,0,5
org.apache.commons.validator.routines.IntegerValidatorTest,152,964.7272269862474,24,1,19,19,8,2,10,10,0,0,-0.6666666666666666,0,0.2,0,0,0.0,5,8,0,8,6
org.apache.commons.validator.routines.DoubleValidatorTest,138,778.5649841956823,19,1,15,15,0,0,6,6,0,0,-1.0,0,0.0,0,0,0.0,4,0,0,0,5
org.apache.commons.validator.routines.IBANValidatorTest,371,1820.8391930717946,79,17,62,62,5,4,115,94,21,25,0.075,3,0.11764705882352941,0,0,0.0,17,5,0,5,42
org.apache.commons.validator.routines.CurrencyValidatorTest,197,1097.3837557678207,36,4,27,27,3,2,21,6,15,15,0.25,2,0.48148148148148145,0,0,0.0,9,3,0,3,11
org.apache.commons.validator.routines.InetAddressValidatorTest,650,9112.732925108212,32,1,22,22,1,1,9,0,36,36,0.75,1,0.9,0,0,0.0,10,1,0,1,11
org.apache.commons.validator.routines.ISBNValidatorTest,326,1763.1802623080807,73,2,60,60,4,1,78,78,0,0,-0.18181818181818182,4,0.07692307692307693,0,0,0.0,13,4,0,4,21
org.apache.commons.validator.routines.FloatValidatorTest,168,1054.6066178338601,29,2,24,24,0,0,10,10,0,0,-0.6666666666666666,0,0.0,0,0,0.0,5,0,0,0,8
org.apache.commons.validator.routines.ISINValidatorTest,100,269.9585460609491,13,1,8,8,5,2,6,2,4,4,0.0,1,0.36,0,0,0.0,5,5,0,5,9
org.apache.commons.validator.routines.AbstractNumberValidatorTest,246,1628.8124878634815,56,8,43,43,21,6,44,10,34,34,0.3333333333333333,0,0.10622710622710622,0,0,0.0,13,21,0,0,24
org.apache.commons.validator.routines.PercentValidatorTest,117,569.4738216027083,19,3,13,13,1,1,9,3,6,6,0.1,2,0.6666666666666666,0,0,0.0,6,1,0,0,8
org.apache.commons.validator.routines.CodeValidatorTest,262,1308.7236566311115,38,3,28,28,0,0,45,45,0,0,-0.25,0,0.0,0,0,0.0,10,0,0,0,14
org.apache.commons.validator.routines.LongValidatorTest,149,868.4566818185908,19,1,15,15,9,2,6,6,0,0,-1.0,0,0.25,0,0,0.0,4,9,0,9,5
org.apache.commons.validator.routines.BigIntegerValidatorTest,139,797.5281277863298,17,2,13,13,0,0,6,6,0,0,-1.0,0,0.0,0,0,0.0,4,0,0,0,5
org.apache.commons.validator.routines.RegexValidatorTest,296,1893.0505151522166,37,2,26,26,10,2,51,47,4,7,-0.06666666666666667,1,0.1,0,0,0.0,11,10,0,10,23
org.apache.commons.validator.routines.checkdigit.VerhoeffCheckDigitTest,56,250.46322903802974,3,0,0,0,0,0,3,3,0,0,-2.0,0,0.0,0,0,0.0,3,0,0,0,4
org.apache.commons.validator.routines.checkdigit.ISSNCheckDigitTest,67,248.69837173769722,2,0,0,0,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,3
org.apache.commons.validator.routines.checkdigit.ISBN10CheckDigitTest,51,208.50266024897684,2,0,0,0,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,3
org.apache.commons.validator.routines.checkdigit.ABANumberCheckDigitTest,53,213.47873250779,2,0,0,0,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,3
org.apache.commons.validator.routines.checkdigit.SedolCheckDigitTest,69,330.4672434965937,5,0,2,2,1,1,3,3,0,0,-2.0,3,0.0,0,0,0.0,3,1,0,1,5
org.apache.commons.validator.routines.checkdigit.IBANCheckDigitTest,255,1042.3321733133018,28,5,21,21,0,0,21,21,0,2,-0.26666666666666666,0,0.0,0,0,0.0,7,0,0,0,20
org.apache.commons.validator.routines.checkdigit.EAN13CheckDigitTest,50,208.50266024897684,2,0,0,0,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,3
org.apache.commons.validator.routines.checkdigit.ISINCheckDigitTest,74,323.4970203992542,5,0,2,2,1,1,3,3,0,0,-2.0,3,0.0,0,0,0.0,3,1,0,1,5
org.apache.commons.validator.routines.checkdigit.CUSIPCheckDigitTest,75,390.76643029420217,8,0,4,4,2,1,6,6,0,0,-1.0,4,0.0,0,0,0.0,4,2,0,2,7
org.apache.commons.validator.routines.checkdigit.LuhnCheckDigitTest,60,269.46110566660343,2,0,0,0,6,1,1,1,0,0,-2.0,0,0.5,0,0,0.0,2,6,0,6,3
org.apache.commons.validator.routines.checkdigit.ISBNCheckDigitTest,94,516.1192462469868,9,0,6,6,0,0,3,3,0,0,-2.0,0,0.0,0,0,0.0,3,0,0,0,5
org.apache.commons.validator.util.FlagsTest,132,503.46007217890354,39,1,25,25,3,2,90,89,1,1,-0.15384615384615385,6,0.09523809523809523,0,0,0.0,14,3,0,3,18
