class,LOC,HALSTEAD,RFC,CBO,MPC,IFC,DAC,DAC2,LCOM1,LCOM2,LCOM3,LCOM4,CONNECTIVITY,LCOM5,COH,TCC,LCC,ICH,WCM,NOA,NOPA,NOP,McCABE
org.springframework.ws.server.endpoint.mapping.SimpleMethodEndpointMapping,140,1132.0761781737904,24,10,15,15,6,3,32,28,4,7,-0.03571428571428571,1,0.14814814814814814,0,0,0.0,9,6,2,4,21
org.springframework.ws.server.endpoint.mapping.XPathPayloadEndpointMapping,110,1019.7316903278191,18,14,12,12,4,4,10,5,5,6,0.1,1,0.375,0,0,0.0,6,4,0,4,16
org.springframework.ws.server.endpoint.mapping.PayloadRootQNameEndpointMapping,69,606.268675384174,5,6,3,3,1,1,0,0,1,1,0.0,0,1.0,0,0,0.0,2,1,0,1,6
org.springframework.ws.server.endpoint.mapping.UriEndpointMapping,99,1005.3012951554481,8,7,5,5,1,1,2,1,1,1,-1.0,1,0.6666666666666666,0,0,0.0,3,1,0,1,9
org.springframework.ws.server.endpoint.mapping.jaxb.XmlRootElementEndpointMapping,113,755.886316550985,17,11,12,12,1,1,9,8,1,3,-0.16666666666666666,3,0.4,0,0,0.0,5,1,0,1,17
org.springframework.ws.server.endpoint.interceptor.PayloadLoggingInterceptor,43,245.3317103126377,2,3,1,1,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,2
org.springframework.ws.server.endpoint.interceptor.PayloadTransformingInterceptor,161,1435.1837073528927,28,21,20,20,5,3,23,18,5,7,0.0,1,0.275,0,0,0.0,8,5,0,5,27
org.springframework.ws.server.endpoint.support.NamespaceUtils,77,616.3785139262995,13,7,10,10,0,0,3,3,0,1,-1.0,0,0.0,0,0,0.0,3,0,0,0,8
org.springframework.ws.server.endpoint.support.PayloadRootUtils,160,1056.098053236412,9,19,6,6,0,0,3,3,0,1,-1.0,0,0.0,0,0,0.0,3,0,0,0,13
org.springframework.ws.server.endpoint.adapter.MessageEndpointAdapter,45,252.55655753406887,3,5,1,1,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,4
org.springframework.ws.server.endpoint.adapter.MarshallingMethodEndpointAdapter,188,1693.7299750980203,46,11,32,32,2,2,82,73,9,20,0.08974358974358974,11,0.25,0,0,0.0,14,2,0,2,38
org.springframework.ws.server.endpoint.adapter.PayloadMethodEndpointAdapter,70,601.1219496762671,12,7,10,10,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,7
org.springframework.ws.server.endpoint.adapter.MessageMethodEndpointAdapter,57,487.04170335844805,7,5,5,5,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,5
org.springframework.ws.server.endpoint.adapter.PayloadEndpointAdapter,56,342.8102753484634,8,8,6,6,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,6
org.springframework.ws.server.endpoint.adapter.DefaultMethodEndpointAdapter,353,2393.617793462257,76,23,54,54,12,4,202,173,29,42,0.1,1,0.10606060606060606,0,0,0.0,22,12,0,12,62
org.springframework.ws.server.endpoint.adapter.XPathParamAnnotationMethodEndpointAdapter,183,1721.7512887529022,42,21,33,33,2,2,34,32,2,8,0.0,7,0.2222222222222222,0,0,0.0,9,2,0,2,31
org.springframework.ws.server.endpoint.adapter.GenericMarshallingMethodEndpointAdapter,113,979.2908608738339,18,7,12,12,0,0,15,15,0,2,-0.3,0,0.0,0,0,0.0,6,0,0,0,16
org.springframework.ws.server.endpoint.adapter.method.MessageContextMethodArgumentResolver,39,165.08537540180367,4,2,2,2,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,5
org.springframework.ws.server.endpoint.adapter.method.XPathParamMethodArgumentResolver,159,1238.7081363518716,32,20,24,24,3,3,24,20,4,7,0.0,3,0.25,0,0,0.0,8,3,0,3,24
org.springframework.ws.server.endpoint.adapter.method.StaxPayloadMethodArgumentResolver,167,972.8173736146572,29,15,23,23,1,1,14,13,1,5,0.0,4,0.3333333333333333,0,0,0.0,6,1,0,1,28
org.springframework.ws.server.endpoint.adapter.method.MarshallingPayloadMethodProcessor,169,1232.3705498993768,38,9,27,27,2,2,30,5,25,26,0.35555555555555557,6,0.5,0,0,0.0,11,2,0,2,31
org.springframework.ws.server.endpoint.adapter.method.SourcePayloadMethodProcessor,181,1275.082235332256,24,18,18,18,1,1,15,15,0,2,-0.3,5,0.16666666666666666,0,0,0.0,6,1,0,1,18
org.springframework.ws.server.endpoint.adapter.method.jaxb.JaxbElementPayloadMethodProcessor,64,335.544227452887,14,6,10,10,0,0,6,6,0,0,-1.0,0,0.0,0,0,0.0,4,0,0,0,11
org.springframework.ws.server.endpoint.adapter.method.jaxb.XmlRootElementPayloadMethodProcessor,72,410.68126547000026,15,6,11,11,0,0,6,6,0,0,-1.0,0,0.0,0,0,0.0,4,0,0,0,12
org.springframework.ws.server.endpoint.adapter.method.dom.DomPayloadMethodProcessor,91,495.47983823391263,19,8,13,13,0,0,15,15,0,3,-0.2,0,0.0,0,0,0.0,6,0,0,0,20
org.springframework.ws.server.endpoint.adapter.method.dom.Dom4jPayloadMethodProcessor,79,410.8929364069396,15,10,10,10,0,0,10,10,0,2,-0.3333333333333333,0,0.0,0,0,0.0,5,0,0,0,13
org.springframework.ws.server.endpoint.adapter.method.dom.JDomPayloadMethodProcessor,81,436.5148101151366,15,10,10,10,0,0,10,10,0,2,-0.3333333333333333,0,0.0,0,0,0.0,5,0,0,0,14
org.springframework.ws.server.endpoint.adapter.method.dom.XomPayloadMethodProcessor,111,762.6501066653907,21,17,15,15,1,1,15,15,0,2,-0.3,5,0.16666666666666666,0,0,0.0,6,1,0,1,18
org.springframework.ws.transport.xmpp.support.XmppConnectionFactoryBean,151,854.3363705770333,25,10,13,13,8,3,53,40,13,13,0.03636363636363636,1,0.1875,0,0,0.0,12,8,0,8,21
org.springframework.ws.transport.jms.support.JmsTransportUtils,262,1677.398029977539,59,16,43,43,7,2,119,118,1,10,-0.047619047619047616,2,0.07142857142857142,0,0,0.0,16,7,0,7,58
org.springframework.ws.transport.mail.support.MailTransportUtils,188,1383.1040691243393,35,16,27,27,3,2,27,26,1,2,-0.23809523809523808,3,0.16666666666666666,0,0,0.0,8,3,0,3,31
org.springframework.ws.soap.security.wss4j.support.CryptoFactoryBeanTest,67,216.15681497238631,20,7,17,17,1,1,0,0,3,3,1.0,0,1.0,0,0,0.0,3,1,0,1,7
org.springframework.ws.soap.security.wss4j.callback.SpringSecurityPasswordValidationCallbackHandlerTest,81,366.2614280874895,21,15,19,19,4,4,0,0,1,1,0.0,0,1.0,0,0,0.0,2,4,0,4,7
org.springframework.ws.soap.security.wss4j.callback.KeyStoreCallbackHandlerTest,56,189.45609927370768,12,7,10,10,2,2,0,0,1,1,0.0,0,1.0,0,0,0.0,2,2,0,2,5
org.springframework.ws.soap.security.support.TrustManagersFactoryBeanTest,46,94.68943205049175,11,4,9,9,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,4
org.springframework.ws.soap.security.support.KeyManagersFactoryBeanTest,46,94.68943205049175,11,4,9,9,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,4
org.springframework.ws.soap.security.xwss.XwsSecurityInterceptorTest,182,527.9896399370269,64,11,48,48,1,1,105,90,15,15,0.0,10,0.375,0,0,0.0,16,1,0,1,31
org.springframework.ws.soap.security.xwss.callback.SimplePasswordValidationCallbackHandlerTest,97,293.68696789339657,23,5,17,17,1,1,0,0,15,15,1.0,0,1.0,0,0,0.0,6,1,0,1,13
org.springframework.ws.soap.security.xwss.callback.SimpleUsernamePasswordCallbackHandlerTest,49,145.01682210419048,11,5,8,8,1,1,0,0,3,3,1.0,0,1.0,0,0,0.0,3,1,0,1,7
org.springframework.ws.soap.security.xwss.callback.KeyStoreCallbackHandlerTest,37,77.98501340079046,4,2,2,2,1,1,0,0,1,1,0.0,0,1.0,0,0,0.0,2,1,0,1,5
