class,LOC,HALSTEAD,RFC,CBO,MPC,IFC,DAC,DAC2,LCOM1,LCOM2,LCOM3,LCOM4,CONNECTIVITY,LCOM5,COH,TCC,LCC,ICH,WCM,NOA,NOPA,NOP,McCABE
com.google.common.jimfs.UserLookupServiceTest,69,235.09631039764372,12,10,10,10,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,5
com.google.common.jimfs.UserDefinedAttributeProviderTest,136,504.8183621781689,45,13,39,39,0,0,15,15,0,0,-0.5,0,0.0,0,0,0.0,6,0,0,0,10
com.google.common.jimfs.PosixAttributeProviderTest,126,390.68564374375285,50,16,43,43,0,0,21,21,0,0,-0.4,0,0.0,0,0,0.0,7,0,0,0,10
com.google.common.jimfs.AclAttributeProviderTest,121,345.5354968189435,27,20,21,21,3,2,12,9,3,3,-0.2,2,0.2222222222222222,0,0,0.0,6,3,0,3,10
com.google.common.jimfs.OwnerAttributeProviderTest,77,237.24660641816251,24,9,19,19,0,0,10,10,0,0,-0.6666666666666666,0,0.0,0,0,0.0,5,0,0,0,8
com.google.common.jimfs.JimfsOutputStreamTest,207,668.2314539039148,65,12,50,50,0,0,105,105,0,27,0.14285714285714285,0,0.0,0,0,0.0,15,0,0,0,32
com.google.common.jimfs.PathTypeTest,162,911.9922664521155,49,9,41,41,2,2,7,0,21,22,0.7142857142857143,3,0.625,0,0,0.0,8,2,0,1,8
com.google.common.jimfs.FileSystemStateTest,180,618.9050841491888,41,13,33,33,2,2,0,0,28,28,1.0,3,0.625,0,0,0.0,8,2,0,2,19
com.google.common.jimfs.JimfsInputStreamTest,242,857.0924625314433,102,10,87,87,0,0,105,105,0,22,0.08791208791208792,0,0.0,0,0,0.0,15,0,0,0,35
com.google.common.jimfs.FileTreeTest,466,2230.5144764441284,149,19,111,111,4,4,686,669,17,68,0.046546546546546545,11,0.07894736842105263,0,0,0.0,38,4,0,4,82
com.google.common.jimfs.WatchServiceConfigurationTest,79,217.45983966076767,19,12,15,15,1,1,0,0,6,6,1.0,0,1.0,0,0,0.0,4,1,0,1,6
